Right_mean_margin,Right_std_margin,Right_min_margin,Right_max_margin,Right_median_margin,Right_skewness_margin,Right_kurtosis_margin,Left_mean_margin,Left_std_margin,Left_min_margin,Left_max_margin,Left_median_margin,Left_skewness_margin,Left_kurtosis_margin
140.79,160.67535201056376,2,680,65.0,1.8869629732159192,3.226559841394728,333.66,470.0962634231652,0,2124,155.0,2.8173642445705234,7.998954988056763
178.78,206.45250004267157,2,1242,101.0,3.1513668918168842,11.664260286490563,279.47,419.68630196886534,0,1676,69.5,1.6438869672191236,1.5698849327048663
140.065,153.16556147223682,33,884,82.0,3.127587189927648,11.36423416705547,300.6,325.44143966813203,140,1902,163.0,3.7021873923979216,15.020068143661767
628.515,810.1689753490259,1,2130,146.5,1.178295071518144,-0.37678623771940023,875.565,866.0281749307411,89,2129,311.0,0.4981373309995464,-1.5618854788017762
609.695,830.3670871803406,1,2078,54.0,1.0088202177392982,-0.7192647733954018,829.61,876.6297430683944,1,2077,147.0,0.3769544340584899,-1.640516504916059
1045.985,950.3337814979953,35,2210,903.0,0.2287098587660215,-1.7328303745454678,1014.48,939.1529165173347,59,2209,412.5,0.379718276847285,-1.7106807813384883
1162.105,958.0511332096131,51,2309,862.0,0.22605393883099728,-1.7738016428487404,1107.37,988.6934086873993,76,2308,925.5,0.2163463833537534,-1.7858608752876313
320.53,373.13327552837325,47,2331,231.0,3.4276954775487383,12.771051539419208,232.685,327.9782836526508,1,2330,133.0,2.8767877362542777,10.898500172227365
296.1,319.0430729730086,45,2009,192.0,2.285466491412055,7.359463150320087,685.7,679.4955341314045,98,1994,228.5,0.7373320615897945,-1.2449338564345576
233.825,343.6535803559411,17,2172,76.5,3.0266459134676977,11.300642706860431,298.53,466.2080423952058,18,2171,86.5,2.345081821021194,4.927929886251053
328.59,492.4458207068652,27,2269,125.0,3.043641399766706,9.261466021558267,840.28,690.1762804461276,197,2268,568.5,0.9446362250427901,-0.5562032648335871
347.44,376.2980567817065,54,1674,180.5,2.0626783062590435,3.947297030271736,216.47,109.27867239862506,115,720,169.0,2.198859143114046,5.579683856427192
340.27,345.9756535716372,74,1250,177.0,1.3744522079998531,0.49998048558209485,232.03,260.00927525009655,52,1399,135.5,2.7002158194215324,7.363291184435116
199.65,205.0818380586333,5,1258,122.5,2.4558012049202587,7.267923168315752,228.3,153.54393082589533,104,1528,164.5,3.795269068188842,25.401672611274435
286.94,367.6467558478209,72,1826,145.5,3.095220706147724,9.592901191420415,194.29,200.81896620072922,0,834,144.5,1.6710706513518054,2.5685774090817413
248.15,344.8730703800557,11,1130,80.0,1.80576234590121,1.9467360944571181,371.115,411.1467133206491,0,1029,86.5,0.6327268260483085,-1.3907986944725395
325.62,386.97827656428376,36,1195,149.0,1.3404363747929013,0.2132274365402793,505.915,368.2126976743783,136,1075,393.0,0.6107064194139715,-1.211314320079778
135.805,206.2555300918434,1,862,19.0,1.8267245517820232,2.4089068638418167,267.11,256.548971492519,1,935,163.5,1.2421412972372399,0.8756318850368321
243.485,322.9497367040049,25,1172,95.0,1.965845579430843,2.589520571644404,266.325,313.8349906908237,8,952,138.0,1.210855657236322,0.046528164729932264
158.655,253.86043721484964,2,1193,48.0,3.0394440099172177,9.145657090341691,174.895,195.58091277578973,31,1048,82.0,2.2162983886790997,4.771579080216566
707.905,528.9100444789766,34,1197,1088.5,-0.27287085617550294,-1.812359629656822,394.305,493.6762941361068,1,1082,67.0,0.6647309945962359,-1.5417609490480524
390.665,451.8735567962105,1,1151,126.5,0.8525686808890364,-0.97728939046601,437.87,418.0203441708352,41,1065,251.0,0.6672859889586085,-1.3342043067808351
637.26,489.28579105327907,1,1081,1081.0,-0.2515977604805828,-1.853443524678044,810.125,322.545730270264,209,1018,1018.0,-1.013538606533503,-0.7870666727009281
275.035,217.915464165839,1,1128,164.0,0.8945618450827622,-0.14950704934175185,691.785,715.7823767243406,121,2237,206.0,0.8387260961407149,-0.9996830390580946
830.135,840.7763084072329,31,2163,303.0,0.5360660914991161,-1.4987237013242336,336.545,477.7283326053304,90,2229,139.0,2.6518404699406495,6.121134417590154
754.19,890.630358836033,10,2134,180.0,0.7284283256458469,-1.3041681020860076,869.22,951.4891590020829,0,2133,211.5,0.4215906677013379,-1.749323489194758
1146.815,1093.2713947083028,45,2347,292.5,0.17617260873285018,-1.9412956082772448,1468.165,965.0559896143084,221,2346,2255.0,-0.3598918798452782,-1.7455612001282352
245.565,236.09755622470206,34,1335,192.0,2.1601530175338817,6.745698012132891,640.835,595.6588411584701,149,2003,488.0,1.1694246071123282,-0.08790332358077357
320.865,543.6192936764536,8,2183,179.0,2.7784180511096848,6.719216829042631,316.56,468.1795669768954,59,1947,147.0,2.366349166072571,4.285820104633649
176.51,231.75281386353942,18,1205,58.0,1.5639793037683871,1.6101832892147634,415.22,487.5052805795695,39,1596,207.5,1.8248729347741515,1.6256659518646304
247.245,288.7874406973452,5,2241,219.5,3.462683128018633,20.531203653036137,458.135,540.2119970751477,46,2240,176.0,1.3919263950816765,0.71930347155301
142.105,248.28151871955436,13,1918,71.0,5.642274476165959,36.885023457403655,368.59,506.3869673515676,62,2003,127.5,1.9259589833022834,2.708798887906461
153.275,200.65024790646186,1,1416,99.0,3.785123987776299,20.95995499264141,468.975,468.7394240012944,167,2146,270.0,2.117229340698163,3.5200213009526182
134.74,204.3254188394572,1,811,43.5,2.32782014913415,4.449791603914397,574.39,580.7840203478893,93,1952,286.5,1.3769996756098148,0.4746257374159204
442.555,733.9272189999123,12,2246,103.5,1.83473746080438,1.7311118483395713,773.0,740.4502908135219,111,2245,648.0,1.0976582938272408,-0.28774217784510947
196.165,242.0096301397985,2,2165,110.0,3.478381915734409,20.945084512120303,866.49,713.3908623696849,1,2164,932.5,0.21877984863723166,-1.3551734294424056
457.63,611.3134496875101,8,2218,177.5,1.601082057787059,1.2789947976270977,954.24,764.52551870014,70,2217,774.0,0.2707779103995901,-1.4499130559488578
212.875,353.88512654383305,20,2147,118.5,3.6795358184921425,14.626816268327254,746.11,801.3241478011548,55,2146,263.5,0.657754930693361,-1.3083956080767996
303.285,458.0171967706987,14,2225,126.5,3.3243138679907247,11.166022881044038,899.135,786.8157675308596,30,2224,554.5,0.24836214854520394,-1.5391760918917978
129.52,115.77290888701388,9,365,97.0,0.7080772032456969,-0.9435108063468305,591.62,504.1132775308685,109,2140,211.5,0.9625804187677449,0.6742057828254873
211.21,416.63550209750525,1,1706,53.5,2.634151314690128,5.669136903906681,283.56,189.29261706250415,132,1082,217.5,1.7459892885384352,2.9217872031282974
123.75,182.11329926406864,24,1563,62.0,4.106156549011672,22.216554475117533,166.985,168.41261478611236,0,660,175.0,1.643452438024238,2.771123114303551
164.13,174.2402693331437,1,825,97.0,1.9255996230238994,4.702879870407982,347.61,539.4796002588766,17,1853,135.0,1.9764245799270463,2.3649275551416524
181.685,170.53417634453066,56,2238,145.0,9.011950805900119,104.03583053274248,456.1,515.7917561171287,93,2237,172.0,1.8464444039253733,2.867042322798521
103.17,137.70141429007708,1,503,37.5,1.6937276118187747,1.6238166572816581,207.01,322.9213696161559,22,1725,56.0,2.4642637221928427,5.438353240934125
187.225,271.94332171636574,1,933,84.5,2.0765071672939746,2.7743326651792826,261.395,347.7724649998333,54,1257,150.0,2.31364721758942,3.754327397669856
151.035,163.1035487445486,1,689,113.0,1.2293975564259534,0.8632595170026836,329.995,421.8711072479996,54,1530,152.0,2.3549541179809363,3.9314138700086607
370.465,336.239085156581,195,2318,294.0,4.868879722297578,25.472715959254057,498.77,534.9776373478719,85,2317,232.0,1.7959077365691416,2.7911300719497776
322.39,450.90408109902796,1,2169,78.0,1.548618136740387,1.4986455612425855,249.34,205.40577416494781,108,2168,178.0,4.5856547617137435,36.61106800591156
216.53,274.9612290622757,11,1107,81.0,1.8557978694213328,3.1246026885422946,129.185,202.8900258463678,1,1037,86.0,3.658781245970129,13.237199202476642
207.65,219.3197741121007,2,909,163.0,1.5720589771411126,2.145363127933483,185.89,254.80554789129076,0,1322,121.5,3.499903531174974,12.95796812086697
316.525,463.3585058024695,33,1809,136.5,2.3782641371591513,4.695466822175772,246.44,318.7151441578795,69,1586,105.0,2.6029822104595266,7.182836996588971
165.905,143.18518063952666,1,1030,115.5,2.4108844498388557,7.316872412046102,174.98,193.40750220595828,24,688,94.0,1.7391200967981764,1.6831476345864242
70.14,74.22863227384856,22,499,42.0,3.9875617642006316,18.974498341135114,207.94,96.19539578823031,127,563,183.5,1.9690369933949625,3.8537505699604893
168.9,181.13958081737258,35,895,102.0,2.379692308817706,6.0346091886771696,450.13,234.58489607674372,167,1115,449.0,0.416223845606169,-0.7092606998829196
298.485,467.35033051465865,96,1967,122.5,3.066358046994808,7.9995240066935,124.415,54.42382325497211,69,345,121.0,1.1734486055572364,2.075336353468007
170.17,234.22505841593838,1,945,46.0,1.6472374041826048,1.8627880234228709,267.145,365.70312804831406,40,2191,150.0,3.4053741052563593,13.418874179933098
121.98,156.4261014860712,1,660,40.5,1.6410874640910464,1.874765894878454,406.235,603.4812406480175,42,2038,132.0,1.9571774164002644,2.1207164826867624
156.705,174.52738183462867,1,816,97.0,1.3379731284499254,1.011337494277548,315.31,443.3819704936071,99,1665,157.0,2.5441323130275078,4.657782608198692
265.215,467.1834227877073,41,2314,130.0,3.7924830150774786,13.836540008268006,865.615,758.9691811031075,5,2313,786.0,0.42368517545023177,-1.14255240503481
196.785,242.0225056502108,51,2432,154.0,4.732242214608501,35.74911236117302,426.6,468.9372460186087,23,2431,295.0,1.4639403000120004,1.6819512278615925
232.655,366.9127153402998,8,1340,76.0,2.265065134488192,3.7067655696052038,261.165,264.85645638239083,7,995,171.0,1.518476377557039,1.3466896560728685
159.125,320.2753673476127,2,2406,2.0,3.086587022087123,13.2068875672298,573.27,682.0835778228926,0,2405,159.0,1.2315672531540423,0.044924360506263916
679.085,853.7536790535589,1,2048,245.0,0.8121706424356732,-1.1475111846224426,688.615,864.8878027418695,0,2047,129.0,0.7993691486750688,-1.2251262521153303
215.77,202.01638597154684,19,995,221.0,1.4103096251160716,1.7530698776410372,651.035,653.7556623888833,68,1833,242.5,0.5753632394903995,-1.4835384643111207
193.525,283.9336382495887,1,1162,65.0,2.127988541081808,3.4685038403596717,592.725,600.3237563491765,38,1954,179.0,0.9608412148748788,-0.4028884137179176
545.39,815.0788646986204,2,2159,103.5,1.3875589861975648,0.10924919019035739,907.625,840.3615842818396,83,2158,433.0,0.41196090119595236,-1.5531666716195276
534.63,374.83304571609483,241,1311,368.0,0.9928377693722235,-0.70681414056383,252.65,310.0002228885567,47,897,83.5,1.491056172299335,0.42766497423640315
427.495,482.79310879974514,1,1160,231.0,0.6244547825006495,-1.40429189653127,351.015,353.2652352086675,0,872,261.5,0.5913260014403919,-1.3508133871339256
259.38,357.8033984743563,10,1168,107.0,1.5213308578734446,0.9040608181497136,156.87,219.64297915357386,0,808,27.0,1.7464359936389373,2.3865933295272654
320.76,433.2540220681059,1,1156,121.0,1.2467911938769554,-0.18007109689404377,414.505,344.36507736345396,172,1084,235.0,1.3808796209172047,0.018484298336194804
383.635,452.11373116122286,1,1086,125.5,0.7588452999812628,-1.2645283222492913,747.395,392.954776350004,130,1037,1035.0,-0.678607875940367,-1.4739943475122306
635.08,465.3834681875921,1,1138,742.0,-0.1418695397418385,-1.693833626405931,720.86,418.07978176371785,0,1005,1004.0,-0.9618099587414382,-0.9349029064313932
518.305,466.4774895062785,1,1095,398.5,0.1497781024346236,-1.742891550490694,594.86,436.5682185492156,56,1070,556.0,0.006035799715206644,-1.80474778174457
554.795,402.81960122448515,66,1274,412.0,0.8590843798434542,-0.7563541036848771,703.11,444.7650589788303,43,1077,1075.0,-0.5252020289531076,-1.5398443051747597
213.58,290.18513168883464,9,1201,78.0,1.9850124855401947,3.146197228506625,340.21,318.10702016995316,77,946,157.5,1.1052366751735123,-0.36934166165100146
209.755,366.2559378838461,17,1174,59.5,1.9535207207463423,2.0851767431487875,190.65,239.00376881450583,0,895,108.0,2.074956186122086,3.2745680936224106
285.005,401.15686348435173,7,1191,52.0,1.4057663304243462,0.4883774563870009,184.395,236.89002383376095,0,839,141.0,2.1172339748894653,3.2756163469416153
333.79,443.3491720322803,1,1184,103.5,1.1507830234575458,-0.38204052274312206,313.985,325.96724991182066,47,891,155.0,1.1396931515208013,-0.573039713669155
421.015,459.4391651867937,1,1172,192.0,0.7334000509141356,-1.223794433083301,337.16,373.6162737354999,11,953,118.5,0.9058523641702945,-0.9971224692887017
625.505,480.1058090823025,1,1141,595.0,-0.03725873518759831,-1.8397919989818972,216.64,303.1037774418155,0,987,100.0,1.881265121740665,2.101097326083215
215.11,228.84061711200016,1,1135,121.5,1.6938213848568469,2.720856801194473,274.335,194.54844709308693,50,1036,216.0,2.413600654186078,6.190061936961548
397.975,354.4862010128783,1,1153,349.5,0.8151377396960708,-0.5726193580907402,308.7,262.0730267631215,87,996,163.5,1.5054242164957663,1.3925952269522872
717.125,811.8385730664643,38,2079,333.0,0.8626280302405641,-0.9918008384947665,786.63,787.1538981653996,125,2078,283.0,0.8120031944763059,-1.1114605313976942
843.97,877.2257887924935,1,2007,296.5,0.33810491310022084,-1.728512830375734,754.14,818.201926398251,0,2006,334.5,0.7174377200059964,-1.2692152907378769
728.02,843.4946685542221,1,2222,230.5,0.8788258098831296,-0.9674824402285505,913.2,791.3718894026273,198,2221,434.5,0.733163445409006,-1.1866363524720343
776.36,860.6407572064105,31,2011,218.0,0.5833077846052245,-1.5214426105755234,788.79,807.8202856884993,57,2010,335.0,0.7140701647216238,-1.2833351864564797
141.275,160.9281789148322,20,806,72.5,2.116632558037383,4.601245188846295,275.725,219.21188064995562,58,727,165.5,1.1752469475599325,-0.029290845034622315
322.665,400.4371891913103,17,1147,124.0,1.239640076694061,-0.06574074148633491,317.615,276.53859540531346,40,767,176.0,0.6667236222379161,-1.2076326087685743
157.82,314.71031203713756,7,1162,44.0,2.7447580086420658,5.860472117703299,421.815,353.6870415946278,0,901,191.5,0.45511661877471526,-1.59519632823563
108.705,179.93971065988126,1,1046,34.0,3.1316046436527394,11.541853041224817,583.28,300.46108887782503,131,1076,474.0,0.7081896967836397,-1.0042513981843273
253.665,336.3772899303764,29,1264,91.5,1.9863158869452975,2.8749867645811564,555.015,453.954931877471,10,1030,296.0,0.03386856955467475,-1.9093092100972273
381.005,445.4460527432279,24,1246,148.0,1.1696671332711133,-0.2756951931836027,420.71,421.5587322350447,20,946,59.5,0.26997226298694466,-1.8104492651290998
386.64,422.33201638083443,25,1359,177.0,1.4949359398755433,0.6945555217078212,535.115,294.7280524475022,140,889,498.5,-0.01188087241104999,-1.5049509414941364
537.435,483.65303375488253,66,1272,323.0,0.6063627901373749,-1.4161287591501899,602.435,409.0262929404208,29,971,897.0,-0.3529824235789421,-1.7493703239616827
151.55,295.94221814809043,2,1181,21.0,2.5298575247466952,5.538090294611676,321.32,331.0247339283908,0,988,213.0,1.0132820672912322,-0.38525812407953364
128.245,222.03090684173858,1,1153,32.0,2.650328749350139,7.66143389968129,492.9,421.3687197573517,43,1082,330.0,0.49345256236971174,-1.4873348322346953
210.06,391.37210814667907,1,1166,37.0,1.8589813209341266,1.613854520524641,301.48,352.23451758293714,0,888,82.0,0.791773992887535,-1.0870289971440437
184.885,355.42069597964235,2,1158,21.0,2.0392546160835203,2.590579600190031,514.87,293.6154855705573,250,1084,440.0,1.1347765007620774,-0.20347921744597652
325.485,364.93022637982205,13,1173,197.0,1.4415266633157318,0.7055883403534615,483.2,438.48213522853183,30,1026,336.0,0.26242644344068466,-1.7599783600373267
367.655,466.750184411577,1,1146,62.0,0.9694107651415655,-0.9381113518243325,520.47,459.8484337366501,32,1012,391.5,0.06106064753268623,-1.9212458464437798
353.295,458.01581897040995,1,1362,99.5,1.1822797528453357,-0.25620494204381616,262.74,321.044968437124,3,981,81.0,1.142831274122419,-0.04433942863885054
153.745,228.33795365729742,1,1132,39.5,2.159398916525223,4.710131564177261,353.91,194.06399995981215,226,1072,283.5,2.439777229061317,5.481565353363576
211.43,409.14758195435473,12,2208,74.0,4.141429072597821,17.201056990462035,708.655,791.9711405171653,1,2207,229.0,0.6611739491502171,-1.1487762381358864
346.055,654.7876497816161,16,2300,98.5,2.340081502527609,3.819980715568856,725.425,712.8232384126559,98,2299,407.0,1.2709421155010654,0.213731771933368
177.405,330.8973955881722,1,2305,77.5,5.350474832505679,31.580421570912037,646.285,735.2054058007143,24,2304,178.5,0.8041403979829316,-0.9239045261108223
215.21,171.76323513698622,39,637,143.5,0.798204934347572,-0.7077655100875093,262.825,305.5310631141097,67,1171,123.0,1.9188129714875892,2.115453620117407
110.2,143.78809086769638,1,1143,77.0,4.177140205017901,25.155641499323917,358.36,368.6994805185834,48,1060,163.0,1.1131530788737725,-0.4261049347446657
218.575,358.7308790625152,1,1130,48.0,1.8843555142002666,1.872159346618636,347.755,379.7666500860599,9,1080,224.5,1.1280895799276234,-0.26136472007686384
232.915,311.20843695368507,1,1168,98.5,1.8618281371081953,2.0793348165252663,243.53,300.1886661357849,16,1000,53.0,1.3576514934796917,0.4682164526563355
212.65,330.60072853601315,1,1121,74.5,2.2040885676123896,3.3311829164143827,408.525,405.29508993401777,8,1028,217.5,0.6545790804689523,-1.2982268615689765
320.075,352.2964708763908,68,1682,138.0,2.0016639625970485,3.8200724960183816,222.85,322.09077889509086,1,1202,46.0,1.7249408689524703,2.102595544053563
402.735,430.53729990331874,134,2369,221.0,2.5534013824231634,7.373867023727433,568.985,640.0727697126621,75,2368,171.0,1.2231820355621075,0.228849976352139
343.375,639.0793428104488,1,2213,44.5,2.1437312518695597,3.242264713697706,463.235,669.8715092984992,3,2212,121.5,1.902007884409563,2.1591178295071023
904.54,928.5358379793751,1,2221,316.5,0.4836455482086364,-1.5275553318698742,1106.735,867.984278841836,198,2220,891.5,0.22958411869023487,-1.7256099767796365
286.42,401.19237305936576,1,1158,82.0,1.4515735620083994,0.5100497436884699,435.015,260.633948384034,122,775,307.0,0.3047561558845833,-1.5831296387781173
682.15,487.757248194046,17,1164,671.0,-0.2268936280059615,-1.7002192453552365,648.045,341.26249932011467,248,1080,463.0,0.3485507643541464,-1.7075595026473582
394.6,463.39027041314495,9,1200,190.5,0.9950383034456955,-0.7514617793861351,338.245,254.78043552563676,0,804,409.0,0.17088603849860476,-1.2412636743479277
342.37,456.17376692236564,6,1158,123.0,1.103103004018472,-0.6202823769834205,344.06,299.75532132610533,118,925,211.0,1.3106065531365318,-0.08404970241975374
150.49,286.6860203626205,24,1766,25.0,4.532724695402795,22.531158826163264,206.915,187.18109301666829,43,688,156.0,1.4502294791000254,0.839931169246992
159.56,148.34966977588144,1,695,134.0,1.8671173974828608,4.090024011074966,367.205,579.6808366132897,4,2093,128.5,1.8160389247014739,1.889615426085295
247.71,395.88706564337105,34,1972,92.0,3.2304146251530037,10.588020974491593,179.46,228.9988005498421,0,1166,80.0,1.9607032064910288,3.4423461933390636
153.405,149.54504195346735,6,501,81.5,0.7220630148112185,-0.8142908553715671,207.06,393.1055024804436,0,1862,67.0,2.715312822518388,6.565478483181574
403.825,568.3788233291642,13,2269,208.0,2.2640121363323464,4.2637550862222655,496.24,583.0013596267449,44,2268,318.5,1.914918522293274,2.7257016736125568
234.8,380.98659283444323,5,1688,120.5,3.1967754556882,9.202527879303465,151.855,200.0537213654391,1,1022,100.5,3.059666205103372,9.466350441904158
554.02,810.380864363561,1,2299,171.0,1.4856246239873523,0.49267413367352164,581.965,787.8610658424177,0,2298,126.0,1.4092042732689811,0.5324275512071575
300.21,328.2749887536455,22,2287,226.5,3.4111563679197627,15.666749185435364,425.16,462.6739134106805,126,2286,293.0,2.562313172935811,6.091748896997782
142.645,213.05692960158856,2,926,74.0,2.632452128356533,6.720615796353663,94.475,133.45218922537464,1,1312,58.0,5.3655078425970695,39.15963014482326
559.275,612.435207833424,7,2158,306.0,1.9406839362294617,2.1450909266916955,132.765,128.87054692334317,1,462,92.0,1.241465945052736,0.4687138536654363
92.7,122.70444942848555,1,1221,45.0,4.641532203983523,34.685370103047426,204.63,246.194806022716,0,2196,117.5,3.5672831872595805,21.491167201626077
393.58,230.5832098905232,3,1462,339.0,2.268400568424069,7.368542604952397,168.115,341.4403893395768,0,1854,42.0,3.30396881741898,11.818544544312013
324.005,493.69775403244756,48,2282,136.5,2.7644756643733674,7.234059397709437,427.8,685.3950480265354,23,2281,104.0,1.768365173100881,1.5267999701371222
422.48,574.2857041140315,86,2295,164.5,2.444543543802064,4.87911659897222,404.57,636.8690414676319,0,2294,95.0,1.863850951860605,2.428297605380556
293.925,340.31940270027405,44,1304,108.0,1.498301559846713,1.0054001128013965,370.335,479.10507316313567,0,1671,93.0,1.3926393844037186,0.7022291141460575
413.665,227.80700810049387,185,1030,315.5,1.0221079027713782,0.37963738718562023,379.835,514.4892161578452,84,2220,110.0,1.915497643289071,2.760888382874035
214.085,260.3581950383318,12,1896,91.0,2.338872330762096,8.993205667063819,504.85,348.9372630829779,97,1726,546.0,0.8086801855949503,0.5266839867827069
138.19,193.94913051140668,32,2321,75.0,7.484423167155348,78.62176069748531,457.99,456.76389544370124,123,2320,249.5,1.8141713746723422,2.5815312380493287
211.625,281.01376846219944,18,1889,102.0,3.4481722119737666,15.159113303996179,186.96,197.4689299395154,0,592,78.5,0.9454575024002909,-0.5060064757587415
377.03,536.1898327867843,68,2218,132.0,2.2707034205541565,4.0850398400153605,551.02,480.7079678471726,55,2217,583.0,1.5680156482481724,3.082896248116848
278.35,400.7767552362394,1,1136,71.5,1.4784213132008053,0.4438465117898227,547.515,346.7231380326906,173,1022,445.0,0.3481228730914991,-1.5914574879967718
551.34,467.4977487920435,1,1146,392.0,0.34430058585968737,-1.6668798964626759,484.19,436.15826722687683,0,934,359.5,0.014205288687482852,-1.9508417391645676
407.435,459.699711659141,1,1119,100.0,0.6808276515850289,-1.2759209313823199,470.785,306.17572839513485,64,829,399.0,0.008264930274777451,-1.6609517522705977
745.91,495.09650031394466,15,1332,412.5,0.24657113545776072,-1.8029018404961399,596.29,428.97706525240113,104,1078,355.5,0.09438876402748136,-1.8907394655453265
235.545,335.1691060093627,32,1203,71.0,2.126948676128816,3.313772878475209,180.555,227.23723457852253,20,872,94.5,2.0579712121166276,3.0804984049769617
171.3,248.65683402136258,2,1149,70.0,2.8540478494024573,8.081910486591923,182.145,169.35762160285225,0,913,139.0,3.299617549676053,11.520272327952167
127.22,220.84602426161268,1,1118,34.0,2.9323346506533805,9.731534616042016,172.105,244.1731282467195,0,941,70.5,1.7184569266596266,2.0063219569637694
123.73,193.20457327837366,13,989,39.0,2.886139541465641,8.319550619087135,212.77,171.02671659405942,100,1082,177.0,4.030703433323865,16.73860658721632
448.79,386.77409024445035,14,1362,286.0,1.600101304419583,1.1130049445327916,448.72,384.3301836315375,0,922,468.0,0.15766646896564163,-1.7312461177685454
593.835,494.7887806552527,1,1247,517.0,0.28656875575340224,-1.6465329584914845,758.49,389.221965712323,234,1067,1065.0,-0.5001898431570302,-1.7227194501527805
238.195,252.50688228841412,45,1212,148.0,1.7537088960890124,2.3051571243018616,615.295,363.5454364958864,59,947,719.5,-0.5172792096087858,-1.4526541747623063
441.41,471.79326651792957,10,1169,213.0,0.6392393094855878,-1.3556752597363508,759.565,355.27975497695115,223,1068,1066.0,-0.4982291621504831,-1.524583192150049
422.53,604.6015416959391,14,2217,97.0,1.5794511674470384,1.5560238595415496,835.72,682.937618346481,189,2216,432.5,0.6784552663263667,-1.118177077974847
135.865,149.5174374294764,3,593,68.0,1.2505347145054022,0.6167407130969003,372.21,489.82662905630525,82,2108,127.5,2.4596445854644875,5.349561219234456
346.045,577.976163177172,1,2163,80.5,2.0660653252026333,3.161082334614613,693.23,657.7704286329083,46,2162,352.5,0.5809142188320474,-0.9402151755276971
979.19,926.6684444447483,28,2139,524.0,0.3358855165328534,-1.73370703241617,1111.27,907.7604542562743,6,2138,799.5,0.06407791415485291,-1.7950927822526483
236.575,255.6599586310615,60,1213,106.5,1.5328095209970045,1.5897191206835073,423.5,432.31414224836516,15,983,176.5,0.3871813107887341,-1.7086015928312368
418.39,436.0877786103001,1,1141,176.5,0.693725993678553,-1.1117588368247584,767.97,433.9486794333053,79,1078,1076.0,-0.7508794294364075,-1.3775607643484893
513.395,476.0523375802054,2,1116,387.5,0.2585315099752056,-1.7177060238085733,423.225,380.11404579950806,0,1029,260.5,0.5633221970748565,-1.2393779594988161
423.445,469.45276275391825,20,1166,125.0,0.6788592165581346,-1.302487860289761,592.8,434.5452078765129,96,1076,409.0,0.1252857735296143,-1.8653557121332138
273.105,347.1525868661203,35,1193,114.5,1.8016958101088696,2.1172379957930376,264.685,346.039800445646,0,978,106.5,1.509335215089072,0.440769856512945
336.155,405.3436794466357,6,1134,117.0,1.0110835475224127,-0.5307157697682445,332.965,378.0810231622013,1,1087,181.0,1.1957344162200838,-0.04616992363224792
241.75,306.36692209632207,17,1186,85.0,1.8189015828661537,2.5073832394042483,248.14,325.94297740956637,0,960,117.5,1.4301204609083875,0.5044364838627287
433.925,486.7177830908634,11,1175,231.5,0.7213594470375048,-1.3069562539233985,625.19,416.3651807231158,32,963,961.0,-0.4848919386459826,-1.6983417856888283
144.9,390.83789645648847,1,1816,23.0,3.6425729487257628,11.96425657021241,103.055,124.1015631038712,0,406,31.5,1.3431500608057128,0.6235856959449291
101.82,138.7131003946834,1,448,29.0,1.3544861042914482,0.2717109815800671,696.39,700.1983982304035,0,2114,438.5,0.7941275637906507,-0.7625028136781928
128.425,161.56432007907276,1,635,45.0,1.5584340710543985,1.4799570747919697,364.995,365.21691080051767,19,2070,184.0,1.5767125682364216,3.1400176751458986
86.68,87.49246974058129,28,476,37.5,2.55846495641581,7.791447393831458,675.14,455.72945602125264,347,2196,465.5,1.8930137953386765,2.8059187283575415
130.32,277.3966149938571,2,2182,63.0,6.165722723740763,42.44654794540455,578.44,717.8284228303556,0,2181,160.5,1.1484596357195898,-0.14244446967394575
64.445,99.56087996344492,1,519,29.0,3.248391022549945,11.032115876849778,586.09,565.4839897053367,218,2048,307.0,1.7296592451725037,1.6335234947575161
132.07,385.5384736616656,1,2210,18.0,4.756778507828025,22.617417001323496,568.955,683.6227786524254,20,2209,168.5,1.22941881566423,0.10584141793418
2.0,0.0,2,2,2.0,,,674.165,610.4299726689895,78,2092,383.5,0.534887538559817,-1.2301597261961625
231.295,304.53758995149917,1,1140,114.0,2.0131106577951097,3.376497772996273,414.635,339.36612768231674,150,1058,231.0,1.1276726337566363,-0.4959729481237858
479.54,447.2584251799765,1,1124,317.0,0.4747738642512953,-1.4333029348810498,605.045,364.7610534384499,190,1081,440.0,0.3421386086864989,-1.6308742526758835
120.88,141.6935457405263,1,776,66.0,2.0693920675779913,5.471472521606868,201.83,263.60513926559975,2,878,55.0,1.3510593526797645,0.3659525274837674
567.785,464.8686622484927,1,1140,467.0,0.13904513520254683,-1.7472012602857372,512.32,366.65025521365874,48,853,829.0,-0.22106908720912086,-1.8602634481674098
269.22,348.769194965358,21,1174,88.5,1.7027077459239006,1.7098518382319279,230.44,320.14465386288265,0,958,43.0,1.3590158538712869,0.30631941788233696
394.12,453.7077353822926,1,1197,129.0,0.9268110839088806,-0.8477952862922962,289.565,388.5170695628552,1,1021,69.0,1.1889963023516588,-0.43788160444208124
197.705,283.3486195058649,20,1233,66.0,2.2617344130572987,4.687804160187926,254.45,278.49269001530286,18,1012,160.5,1.785274266086442,2.1666362534454953
474.075,500.48222913847525,13,1177,216.0,0.5325342225650258,-1.54448926415621,466.64,382.898480844683,121,1076,184.0,0.5645645617284589,-1.3840337577624644
741.82,524.921327055769,5,1368,536.0,0.16773071294254685,-1.680127593732464,361.745,310.4203827799105,164,980,184.0,1.390073073537349,0.1071827643321055
